Index,age_at_diagnosis_coef,Gene_coef,age_at_diagnosis_p,Gene_p,Gene_p_adjust,neglogP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CDK1,-17.93608469888654,187.60742196913694,0.012660395905575106,0.4254421585313446,0.8431281478193622,0.074106411542328,Other Genes
CDK11B,-18.814967915809635,169.83546965937845,0.011275829157106504,0.7012868470359214,0.9235416743341811,0.03454350247061227,Other Genes
CDK16,-16.147285366110488,403.81624564403376,0.024074525538957132,0.09557211656524775,0.726815921431517,0.13857556772322632,Other Genes
CDK2,-18.33687351878165,220.408804642968,0.0107708965030842,0.375394345160287,0.8272547340969046,0.08236073884169098,Other Genes
CDK4,-18.489375866510905,362.5931278584235,0.00905591157379952,0.07960807602719855,0.6911949797928916,0.16039942483495429,Other Genes
CDK5,-16.43460304483826,463.307012656702,0.022138073955334618,0.13848362086677504,0.762631838822359,0.11768506749111968,Other Genes
CDK5RAP3,-18.59386064591469,-134.24909672915484,0.010749065254629715,0.6643506538036903,0.9165564713589582,0.037840771897579166,Other Genes
CDK9,-18.68823688507294,428.0988743737149,0.00942244875654506,0.2990308584404522,0.798011108736668,0.09799106299832303,Other Genes
CDKN1B,-18.357168334143022,-603.5130353020596,0.007016210005449596,0.0028043956497445224,0.5010192246271837,0.3001456094834175,Other Genes
CDKN2A,-18.30006133928111,143.40339800837327,0.010590634605723358,0.23984370689795453,0.7827690878052727,0.10636633332148684,Other Genes
CDKN2AIP,-16.799045527811916,-506.1834721056766,0.018701339057074953,0.1275214910156222,0.7609307077063876,0.11865488939354976,Other Genes
CDV3,-16.874235888262245,-357.088648504277,0.021047315392095794,0.3820390156186477,0.831766625596155,0.07999850956643631,Other Genes
CDYL,-17.158081564671775,-332.31104546237486,0.017394841700556767,0.29024052508408044,0.798011108736668,0.09799106299832303,Other Genes
CEBPZ,-18.005417570245125,-32.738617030575085,0.014718677906699014,0.9188444057201564,0.9807075956100606,0.008460461063013755,Other Genes
CELF1,-19.610122357941133,684.8227931556446,0.006251171895966761,0.09919410811294535,0.7338339630804631,0.1344021922297012,Other Genes
CENPC,-18.236432009936706,-773.7600492681705,0.00936075589063077,0.037212880014419476,0.65803263440132,0.1817525674970445,Other Genes
CENPF,-18.137996655104217,18.729572300665012,0.012107978240059776,0.9396060458868778,0.9871336653619066,0.005624036592058262,Other Genes
CEP170,-18.602401068112375,161.13036978361075,0.010553352899783736,0.62411362032158,0.9035558721272562,0.044044987312986,Other Genes
CERS2,-18.01528706492569,57.044487906240484,0.013145057520209957,0.8571244314104461,0.9584810479782624,0.018416469994926743,Other Genes
CES1,-18.14073014340701,-38.24317969800808,0.011933428735364288,0.6986096626894027,0.9235416743341811,0.03454350247061227,Other Genes
CETN2,-16.356442351390637,514.8390541848449,0.02045153112247873,0.04452724704278334,0.6796264022319561,0.16772975793583125,Other Genes
CFAP20,-19.08701710598666,-295.75393122702235,0.008695250665534494,0.37189251507514964,0.824112297797708,0.0840136050615297,Other Genes
CFAP73,-18.053379584852127,65.9877106420613,0.012733330790420579,0.8628843797757415,0.9619546519796196,0.016845400788820273,Other Genes
CFB,-23.112474986772106,-381.0533782639661,0.0021827907627894145,0.04675390811236748,0.6834941781938039,0.16526518027549125,Other Genes
CFH,-19.60820557833065,-150.63195420477058,0.008561565824577929,0.4401411046383017,0.8450764253409231,0.07310401341366894,Other Genes
CFHR1,-18.22536004919128,-24.517950244558968,0.011775403308181253,0.8824721591605859,0.9667250608610591,0.014697022844377117,Other Genes
CFI,-19.353772170722017,-197.1852509768717,0.008039392533247192,0.3320144797143877,0.8097224673706382,0.09166381018693102,Other Genes
CFL1,-17.529492192749352,504.26646073154006,0.014601468197900595,0.2745060722450601,0.7934228666219345,0.10049528721878795,Other Genes
CFL2,-17.73308354250558,156.72291574141815,0.014012644331842853,0.481734958610064,0.8613670877093141,0.06481172637339942,Other Genes
CGGBP1,-18.085559478578567,-61.896572770885456,0.012409664028078565,0.8612350744829461,0.9607965034768027,0.01736858608339093,Other Genes
CGN,-17.64795079497521,-179.0868828022099,0.014778742592883625,0.5231683380088076,0.8694381114712325,0.06076132660333478,Other Genes
CHAMP1,-20.535652130329574,381.18028894367336,0.005522207934955976,0.185890681476985,0.7684155789089095,0.11440383880567512,Other Genes
CHCHD2,-17.663937529256483,143.7936618469608,0.014428305791924539,0.4625954753895972,0.8559295269862816,0.06756199151551223,Other Genes
CHCHD3,-18.84730792228115,-423.05935236116983,0.008931282307007387,0.2850489085888637,0.7972318425617062,0.09841536329234886,Other Genes
CHCHD4,-19.35072070905331,-122.9283697473009,0.010783530132395063,0.6062776432820992,0.8985716348474042,0.046447294872397474,Other Genes
CHCHD6,-18.400221585299843,-227.78343019284677,0.010467488313470887,0.3404041149296628,0.8108043777539834,0.09108391509833641,Other Genes
CHD1L,-19.855617030037088,642.6594075680573,0.004921505412522164,0.026632626830619226,0.6087655844057486,0.21554990769141794,Other Genes
CHD2,-18.21089698860487,-65.3705019892945,0.01183906326984017,0.907535910178002,0.9776913741792072,0.009798216422943835,Other Genes
CHD3,-21.198807180073423,521.4087924065102,0.004842289190519766,0.1733737120250362,0.766390744451717,0.11554974878574684,Other Genes
CHD4,-20.897227786143688,504.2960062965326,0.005608886099491451,0.22544616115582597,0.77160254263575,0.11260634990988416,Other Genes
CHERP,-17.402795201655028,-185.90263768056155,0.018133875824326667,0.6258973397138519,0.9045360225100517,0.04357413298789053,Other Genes
CHID1,-17.830078146893396,-109.12903500890125,0.013889344409443956,0.661026734193392,0.9151706854682543,0.03849789954676232,Other Genes
CHMP1A,-17.786354404317752,241.38248410572984,0.01358512599479782,0.45228170185451555,0.8512766791408785,0.0699292640106115,Other Genes
CHMP1B,-18.37583157726086,535.3136009602084,0.009535060819967361,0.0882136786593384,0.710610189200226,0.14836856959970537,Other Genes
CHMP2A,-18.564807913944065,-294.21599099276284,0.009853730626957553,0.3176707579818343,0.807282121585341,0.09297466548116733,Other Genes
CHMP2B,-18.923689642890906,-350.0347122496836,0.00866114311526521,0.26471578219662584,0.7882857432991881,0.10331632788654152,Other Genes
CHMP3,-17.137743640531323,-462.78572428001826,0.017201244863256006,0.24320051583959884,0.7846349140121986,0.10533237091272848,Other Genes
CHMP4A,-17.28850106190888,174.70136551095845,0.01700019977051519,0.38928600981795014,0.8354204407451711,0.0780949027909962,Other Genes
CHMP4B,-17.488550704221407,-383.0744990446128,0.014811384495187749,0.26308026632880477,0.7882857432991881,0.10331632788654152,Other Genes
CHMP5,-18.050330518197203,-82.58285112343697,0.012595896790290157,0.8170902652448271,0.9476114867212396,0.023369683502866893,Other Genes
CHORDC1,-18.291647284917854,256.6843980588675,0.010877102939674537,0.34049245656205496,0.8108043777539834,0.09108391509833641,Other Genes
CHP1,-18.09169563125341,-28.152958232861806,0.012886531393042707,0.9362856065309512,0.9871336653619066,0.005624036592058262,Other Genes
CHTOP,-18.17021298473945,3.8654423334616013,0.012445122018532694,0.9920492238128399,0.9987616436818851,0.0005381445917791499,Other Genes
CHURC1_FNTB,-16.362063827019615,837.4439047269789,0.019158980189096075,0.0216539660867769,0.5787836137259355,0.23748377293852785,Other Genes
CIAO1,-18.218803145117477,-217.44140655868512,0.011483309561347481,0.5558541356140205,0.8799001055025435,0.0555666302266297,Other Genes
CIAPIN1,-17.7279772972986,305.58445603261066,0.01382459539947678,0.4062171894189871,0.8382651408251365,0.07661859355983601,Other Genes
CIB1,-17.27566717780828,-348.87929671872035,0.014350182779578832,0.061098952470881596,0.6834941781938039,0.16526518027549125,Other Genes
CIRBP,-18.74482828929869,162.10257281299312,0.009822216563179411,0.491514437315137,0.8613670877093141,0.06481172637339942,Other Genes
CISD1,-17.755481731350137,77.93218314016545,0.015064790315214427,0.7279564012425722,0.9273261018332117,0.032767515777701206,Other Genes
CISD2,-17.89738336535303,-218.77171715725402,0.01304692322085936,0.5150329840898142,0.8694381114712325,0.06076132660333478,Other Genes
CKAP4,-19.50368224987281,298.8462317190332,0.006987169567133212,0.18151958340346905,0.7684155789089095,0.11440383880567512,Other Genes
CKAP5,-18.021579069061726,537.4835090401924,0.011813652853486041,0.25046197734691644,0.784950670045845,0.10515763548411222,Other Genes
CKB,-18.106354013789264,76.92563403470247,0.011900370394879957,0.4865460385056041,0.8613670877093141,0.06481172637339942,Other Genes
CKMT1A,-16.945230406967454,168.42535321176126,0.017776293920452494,0.14532718968353953,0.762631838822359,0.11768506749111968,Other Genes
CKMT2,-18.9685216177224,140.4970216609134,0.009062427077528808,0.40574339686840877,0.8382651408251365,0.07661859355983601,Other Genes
CLASP1,-19.21915570217174,671.4309242308041,0.00692964690767323,0.07756452154798897,0.6881721653097252,0.16230289738910933,Other Genes
CLASP2,-18.25863257517161,-313.58418583039173,0.011129233782388835,0.4065948860597024,0.8382651408251365,0.07661859355983601,Other Genes
CLCC1,-18.69510211315302,327.20263649605033,0.00948772233187306,0.32981240813094514,0.8093911468573278,0.09184155024348548,Other Genes
CLDN3,-18.096991993061867,23.57304423881567,0.012546998882882824,0.9185787305840213,0.9807075956100606,0.008460461063013755,Other Genes
CLEC3B,-19.159963364208835,-139.48357794713354,0.008470491098437706,0.35173331428100163,0.8168886216168214,0.08783715315501697,Other Genes
CLGN,-15.596214317172823,176.5340394277864,0.03125827019274621,0.11310707341196484,0.7471205343595989,0.12660932698731386,Other Genes
CLIC1,-18.004900461500874,351.52444583171314,0.01213494046796453,0.34067154706129243,0.8108043777539834,0.09108391509833641,Other Genes
CLIC4,-19.47743963336606,-696.297489199975,0.0054488454883538,0.019070024344293512,0.5787836137259355,0.23748377293852785,Other Genes
CLIC5,-17.717333311971423,42.69172618746073,0.016132260691057877,0.7658248690382938,0.9349812462297441,0.0291971000800158,Other Genes
CLINT1,-18.377547347325862,-285.907067075206,0.010990819708315176,0.612012517725576,0.9005134955762775,0.045509774226581416,Other Genes
CLIP1,-19.811445455347766,-468.19061379457605,0.007691463297073737,0.36036994595004146,0.8168886216168214,0.08783715315501697,Other Genes
CLIP2,-19.95107863098665,-388.7320207609844,0.006270480290147833,0.189239256082072,0.7684155789089095,0.11440383880567512,Other Genes
CLMN,-18.948427492487845,256.50719062548717,0.008783161102939608,0.3172545365579124,0.807282121585341,0.09297466548116733,Other Genes
CLPB,-17.796724445421415,-568.8183618013709,0.012246230972217638,0.11980949171255101,0.7486062893608676,0.12574652851301357,Other Genes
CLPP,-19.337158462240073,-244.56564761765043,0.008445529408783728,0.39884608164382773,0.8354204407451711,0.0780949027909962,Other Genes
CLPTM1,-18.581421585316065,101.60910158829861,0.010708459628251975,0.6541468354297011,0.9120532546687853,0.03997980253392004,Other Genes
CLPX,-18.15808591257176,-5.882027410068304,0.012015901369508569,0.9899082830451125,0.9982826606497613,0.0007464721599901341,Other Genes
CLSTN1,-18.147485986242522,2.4461721933421927,0.013203293840497505,0.9904083431285453,0.9982826606497613,0.0007464721599901341,Other Genes
CLTA,-18.35850617716943,-127.6921585872407,0.011224948288280322,0.7166537601089982,0.9242347632594551,0.034217700383620216,Other Genes
CLTB,-18.162835835499276,-1.0537183159264645,0.0119528278645194,0.9967390048556957,0.9997225484741338,0.00012051238562516467,Other Genes
CLTC,-18.629137363540977,-296.6261463116616,0.010315748876090842,0.571657151525776,0.8869394971277568,0.052106004700121805,Other Genes
CLU,-18.8175077149311,-207.05930134985604,0.00874139905347094,0.20750155859078978,0.7684155789089095,0.11440383880567512,Other Genes
CLUH,-17.391157220038064,-356.3169627164276,0.015829848490914785,0.33064093516447624,0.8093911468573278,0.09184155024348548,Other Genes
CLYBL,-18.167923192272845,-0.9482231177495066,0.012667222258175752,0.9950989978212716,0.9997225484741338,0.00012051238562516467,Other Genes
CMAS,-15.6245888445938,-377.89764480663655,0.024791645828568243,0.012932348303152121,0.5546026131380892,0.2560180884747475,Other Genes
CMBL,-15.075034392535773,299.44856323253003,0.03190603904016418,0.018144899727803167,0.5787836137259355,0.23748377293852785,Other Genes
CMC2,-20.228011623060638,-280.61064834791534,0.0065312281089483695,0.2680868639054255,0.7897278079913939,0.10252256928770076,Other Genes
CMPK1,-18.786105869438472,-156.57305596033285,0.010233415118121774,0.5967815603789584,0.8970282611086623,0.04719387417976487,Other Genes
CMPK2,-19.087817564922236,-235.0016387269908,0.007937264243928642,0.1879978087809903,0.7684155789089095,0.11440383880567512,Other Genes
CMSS1,-17.54880958302063,-216.75081007299553,0.01544983566543411,0.49679249208723064,0.8627090971119057,0.06413562238095409,Other Genes
CMTR1,-20.50234279717768,635.2959136239149,0.00443660723583727,0.06123104608864668,0.6834941781938039,0.16526518027549125,Other Genes
CNBP,-17.385419842797603,-211.57496229372998,0.017120759487820297,0.5232306898222286,0.8694381114712325,0.06076132660333478,Other Genes
CNDP2,-17.990527455096288,21.465628157264845,0.01556180556182319,0.9234702378253952,0.9819715772594501,0.007901082496169698,Other Genes
CNN1,-18.925802860649352,-189.92222355634928,0.006864807307431569,0.02346061839224872,0.5787836137259355,0.23748377293852785,Other Genes
CNN2,-18.176501551800033,-57.24568540427953,0.011752444590740005,0.6669224074860998,0.9166232140804215,0.037809148161093625,Other Genes
CNN3,-18.451407931807296,-176.34145448675605,0.010373983757747427,0.3827196496900137,0.8319992384565515,0.07987707122642601,Other Genes
CNNM3,-19.55140681895994,207.95823080114698,0.009131051230263343,0.4901868680597903,0.8613670877093141,0.06481172637339942,Other Genes
CNNM4,-18.31863900207373,-204.80266863559854,0.010841760693521586,0.3762646528674719,0.8278964289193236,0.0820239907057716,Other Genes
CNOT1,-17.456496815306117,-242.47274566006166,0.019408757519097215,0.7194631822698869,0.9251750263206985,0.03377609885591105,Other Genes
CNOT10,-18.182800271349734,133.399212624556,0.011752363125615324,0.7096058838036121,0.9242347632594551,0.034217700383620216,Other Genes
CNOT11,-18.504193805783,193.71299229482153,0.010931798495505069,0.6880153420460862,0.9200504539696036,0.036188356045995566,Other Genes
CNOT3,-18.593279620075556,151.25509543545053,0.011760790928791585,0.7737300612799343,0.9375853051551064,0.027989208002671184,Other Genes
CNOT7,-18.230868068756443,361.6341861495903,0.011238019166700476,0.40415524062920705,0.8371787127319289,0.07718182316731488,Other Genes
CNOT9,-18.068282982242977,-38.70602229596517,0.013922247919902183,0.944821943790143,0.9889619964728232,0.0048203970168356185,Other Genes
CNP,-17.5450158107298,-236.93654125041286,0.015305262398478812,0.46120702213939546,0.8555062601589758,0.06777680816548551,Other Genes
CNPY2,-18.141242412001635,-17.13200231864886,0.012122204763535364,0.9547581436019368,0.9898935981578737,0.0044114844088242395,Other Genes
CNPY3,-19.351735068212324,359.79934024458254,0.007381884407995293,0.19801959113572323,0.7684155789089095,0.11440383880567512,Other Genes
CNPY4,-18.075719301502147,196.407552379137,0.012049806571044685,0.4894400053293829,0.8613670877093141,0.06481172637339942,Other Genes
CNRIP1,-18.70288864067578,-155.80299848876945,0.009296673691472624,0.27113425217620235,0.7900581275832934,0.10234095483616443,Other Genes
COA3,-18.20662724211739,-56.14833748331665,0.011729708849366324,0.8276141513761051,0.9486486320121362,0.02289461521742127,Other Genes
COA4,-19.101898444352813,-115.25961313536183,0.010271676092763823,0.5982381225414599,0.8970953633754551,0.04716138796331109,Other Genes
COA5,-18.290894617088128,-46.888378496884556,0.011507773281871555,0.7927837747699185,0.9427581794010785,0.025599690952738563,Other Genes
COA6,-18.415593356709785,-49.91037872896495,0.01185044068895254,0.8270882412829387,0.9482956904535539,0.02305622309518559,Other Genes
COA7,-17.949780687068102,180.14521618403302,0.012726216672781206,0.5045292440752869,0.8674712299318174,0.0617449198674048,Other Genes
