gene_id	external_gene_name	entrezgene
ENSG00000072364	AFF4	27125
ENSG00000132703	APCS	325
ENSG00000188807	TMEM201	199953
ENSG00000163565	IFI16	3428
ENSG00000131771	PPP1R1B	84152
ENSG00000120333	MRPS14	63931
ENSG00000162695	SLC30A7	148867
ENSG00000102753	KPNA3	3839
ENSG00000196642	RABL6	55684
ENSG00000109917	ZPR1	8882
ENSG00000225635	DDAH2	23564
ENSG00000137656	BUD13	84811
ENSG00000104951	IL4I1	259307
ENSG00000140990	NDUFB10	4716
ENSG00000105778	AVL9	23080
ENSG00000183853	KIRREL1	55243
ENSG00000165283	STOML2	30968
ENSG00000243147	MRPL33	9553
ENSG00000162692	VCAM1	7412
ENSG00000103549	RNF40	9810
ENSG00000196150	ZNF250	58500
ENSG00000135801	TAF5L	27097
ENSG00000010932	FMO1	2326
ENSG00000116337	AMPD2	271
ENSG00000117475	BLZF1	8548
ENSG00000143319	ISG20L2	81875
ENSG00000160679	CHTOP	26097
ENSG00000070423	RNF126	55658
ENSG00000257727	CNPY2	10330
ENSG00000120694	HSPH1	10808
ENSG00000182512	GLRX5	51218
ENSG00000196154	S100A4	6275
ENSG00000188130	MAPK12	6300
ENSG00000206302	HLA-DQB1	3119
ENSG00000033800	PIAS1	8554
ENSG00000183856	IQGAP3	128239
ENSG00000243667	WDR92	116143
ENSG00000135900	MRPL44	65080
ENSG00000197223	C1D	10438
ENSG00000157593	SLC35B2	347734
ENSG00000085449	WDFY1	57590
ENSG00000206427	PRRC2A	7916
ENSG00000111670	GNPTAB	79158
ENSG00000111961	SASH1	23328
ENSG00000147862	NFIB	4781
ENSG00000147251	DOCK11	139818
ENSG00000108651	UTP6	55813
ENSG00000163071	SPATA18	132671
ENSG00000179344	HLA-DQB1	3119
ENSG00000198954	KIF1BP	26128
ENSG00000166747	AP1G1	164
ENSG00000196549	MME	4311
ENSG00000087088	BAX	581
ENSG00000115286	NDUFS7	374291
ENSG00000151116	UEVLD	55293
ENSG00000167969	ECI1	1632
ENSG00000177119	ANO6	196527
ENSG00000072818	ACAP1	9744
ENSG00000136270	TBRG4	9238
ENSG00000123094	RASSF8	11228
ENSG00000166484	MAPK7	5598
ENSG00000001617	SEMA3F	6405
ENSG00000165527	ARF6	382
ENSG00000104419	NDRG1	10397
ENSG00000277060	NLRP2	55655
ENSG00000139629	GALNT6	11226
ENSG00000078177	N4BP2	55728
ENSG00000230456	DDR1	780
ENSG00000038219	BOD1L1	259282
ENSG00000112031	MTRF1L	54516
ENSG00000151239	TWF1	5756
ENSG00000164574	GALNT10	55568
ENSG00000160339	FCN2	2220
ENSG00000153130	SCOC	60592
ENSG00000063176	SPHK2	56848
ENSG00000100865	CINP	51550
ENSG00000131373	HACL1	26061
ENSG00000108424	KPNB1	3837
ENSG00000100985	MMP9	4318
ENSG00000170955	CAVIN3	112464
ENSG00000112293	GPLD1	2822
ENSG00000105258	POLR2I	5438
ENSG00000104892	KLC3	147700
ENSG00000274779	NOMO1	23420
ENSG00000141994	DUS3L	56931
ENSG00000151552	QDPR	5860
ENSG00000058668	ATP2B4	493
ENSG00000078369	GNB1	2782
ENSG00000090621	PABPC4	8761
ENSG00000076706	MCAM	4162
ENSG00000166394	CYB5R2	51700
ENSG00000114779	ABHD14B	84836
ENSG00000134644	PUM1	9698
ENSG00000267855	NDUFA7	4701
ENSG00000013275	PSMC4	5704
ENSG00000172264	MACROD2	140733
ENSG00000117139	KDM5B	10765
ENSG00000054179	ENTPD2	954
ENSG00000106665	CLIP2	7461
ENSG00000013561	RNF14	9604
ENSG00000138131	LOXL4	84171
ENSG00000166483	WEE1	7465
ENSG00000260916	CCPG1	9236
ENSG00000226634	DDAH2	23564
ENSG00000123453	SARDH	1757
ENSG00000166974	MAPRE2	10982
ENSG00000182551	ADI1	55256
ENSG00000151690	MFSD6	54842
ENSG00000185100	ADSSL1	122622
ENSG00000241296	HLA-DMB	3109
ENSG00000133226	SRRM1	10250
ENSG00000100867	DHRS2	10202
ENSG00000139324	TMTC3	160418
ENSG00000224841	RGL2	5863
ENSG00000109536	FRG1	2483
ENSG00000197498	RPF2	84154
ENSG00000144747	TMF1	7110
ENSG00000189060	H1F0	3005
ENSG00000262655	SPON1	10418
ENSG00000141503	MINK1	50488
ENSG00000102158	MAGT1	84061
ENSG00000105323	HNRNPUL1	11100
ENSG00000110921	MVK	4598
ENSG00000235758	AGPAT1	10554
ENSG00000169896	ITGAM	3684
ENSG00000183513	COA5	493753
ENSG00000143153	ATP1B1	481
ENSG00000143553	SNAPIN	23557
ENSG00000198585	NUDT16	131870
ENSG00000088205	DDX18	8886
ENSG00000163382	NAXE	128240
ENSG00000184922	FMNL1	752
ENSG00000143631	FLG	2312
ENSG00000077721	UBE2A	7319
ENSG00000186416	NKRF	55922
ENSG00000152382	TADA1	117143
ENSG00000131037	EPS8L1	54869
ENSG00000080815	PSEN1	5663
ENSG00000143776	CDC42BPA	8476
ENSG00000258227	CLEC5A	23601
ENSG00000140416	TPM1	7168
ENSG00000134352	IL6ST	3572
ENSG00000100823	APEX1	328
ENSG00000116299	KIAA1324	57535
ENSG00000081087	OSTM1	28962
ENSG00000159403	C1R	715
ENSG00000158517	NCF1	653361
ENSG00000136026	CKAP4	10970
ENSG00000008282	SYPL1	6856
ENSG00000237508	HLA-F	3134
ENSG00000181555	SETD2	29072
ENSG00000153140	CETN3	1070
ENSG00000175137	SH3BP5L	80851
ENSG00000196850	PPTC7	160760
ENSG00000132603	NIP7	51388
ENSG00000132906	CASP9	842
ENSG00000143622	RIT1	6016
ENSG00000167123	CERCAM	51148
ENSG00000113739	STC2	8614
ENSG00000180357	ZNF609	23060
ENSG00000165688	PMPCA	23203
ENSG00000092201	SUPT16H	11198
ENSG00000101199	ARFGAP1	55738
ENSG00000163875	MEAF6	64769
ENSG00000084073	ZMPSTE24	10269
ENSG00000037241	RPL26L1	51121
ENSG00000171530	TBCA	6902
ENSG00000136930	PSMB7	5695
ENSG00000147471	PLPBP	11212
ENSG00000196535	MYO18A	399687
ENSG00000143353	LYPLAL1	127018
ENSG00000187608	ISG15	9636
ENSG00000103319	EEF2K	29904
ENSG00000205403	CFI	3426
ENSG00000171914	TLN2	83660
ENSG00000186603	HPDL	84842
ENSG00000162869	PPP1R21	129285
ENSG00000065357	DGKA	1606
ENSG00000136051	WASHC4	23325
ENSG00000052126	PLEKHA5	54477
ENSG00000213928	IRF9	10379
ENSG00000149532	CPSF7	79869
ENSG00000118418	HMGN3	9324
ENSG00000137171	KLC4	89953
ENSG00000188641	DPYD	1806
ENSG00000059769	DNAJC25	548645
ENSG00000272333	KMT2B	9757
ENSG00000112306	RPS12	6206
ENSG00000218891	ZNF579	163033
ENSG00000112651	MRPL2	51069
ENSG00000159842	ABR	29
ENSG00000104835	SARS2	54938
ENSG00000119401	TRIM32	22954
ENSG00000006744	ELAC2	60528
ENSG00000111371	SLC38A1	81539
ENSG00000175727	MLXIP	22877
ENSG00000188735	TMEM120B	144404
ENSG00000118246	FASTKD2	22868
ENSG00000143627	PKLR	5313
ENSG00000089041	P2RX7	5027
ENSG00000111786	SRSF9	8683
ENSG00000141101	NOB1	28987
ENSG00000072274	TFRC	7037
ENSG00000134287	ARF3	377
ENSG00000145337	PYURF	100996939
ENSG00000227826	HLA-DRB4	3126
ENSG00000054282	SDCCAG8	10806
ENSG00000117091	CD48	962
ENSG00000029363	BCLAF1	9774
ENSG00000111707	SUDS3	64426
ENSG00000130244	FAM98C	147965
ENSG00000169223	LMAN2	10960
ENSG00000105372	RPS19	6223
ENSG00000163644	PPM1K	152926
ENSG00000161202	DVL3	1857
ENSG00000232326	TAP2	6891
ENSG00000166289	PLEKHF1	79156
ENSG00000066557	LRRC40	55631
ENSG00000150990	DHX37	57647
ENSG00000117601	SERPINC1	462
ENSG00000135094	SDS	10993
ENSG00000152556	PFKM	5213
ENSG00000173262	SLC2A14	144195
ENSG00000213024	NUP62	23636
ENSG00000175707	KDF1	126695
ENSG00000100522	GNPNAT1	64841
ENSG00000056277	ZNF280C	55609
ENSG00000100558	PLEK2	26499
ENSG00000167258	CDK12	51755
ENSG00000111344	RASAL1	8437
ENSG00000163131	CTSS	1520
ENSG00000174780	SRP72	6731
ENSG00000180185	FAHD1	81889
ENSG00000141012	GALNS	2588
ENSG00000143774	GUK1	2987
ENSG00000125686	MED1	5469
ENSG00000174197	MGA	23269
ENSG00000144827	ABHD10	55347
ENSG00000146197	SCUBE3	222663
ENSG00000173137	ADCK5	203054
ENSG00000127526	SLC35E1	79939
ENSG00000264522	OTUD7B	56957
ENSG00000102226	USP11	8237
ENSG00000169604	ANTXR1	84168
ENSG00000171862	PTEN	5728
ENSG00000125954	CHURC1-FNTB	100529261
ENSG00000149196	HIKESHI	51501
ENSG00000204842	ATXN2	6311
ENSG00000184270	HIST2H2AB	317772
ENSG00000143375	CGN	57530
ENSG00000085433	WDR47	22911
ENSG00000142669	SH3BGRL3	83442
ENSG00000169756	LIMS1	3987
ENSG00000099260	PALMD	54873
ENSG00000183048	SLC25A10	1468
ENSG00000131773	KHDRBS3	10656
ENSG00000163738	MTHFD2L	441024
ENSG00000130669	PAK4	10298
ENSG00000066135	KDM4A	9682
ENSG00000164221	CCDC112	153733
ENSG00000177370	TIMM22	29928
ENSG00000179954	SSC5D	284297
ENSG00000167434	CA4	762
ENSG00000120837	NFYB	4801
ENSG00000146223	RPL7L1	285855
ENSG00000276959	LENG1	79165
ENSG00000136636	KCTD3	51133
ENSG00000130005	GAMT	2593
ENSG00000066777	ARFGEF1	10565
ENSG00000140612	SEC11A	23478
ENSG00000070540	WIPI1	55062
ENSG00000203705	TATDN3	128387
ENSG00000130347	RTN4IP1	84816
ENSG00000089685	BIRC5	332
ENSG00000198203	SULT1C2	6819
ENSG00000130559	CAMSAP1	157922
ENSG00000172954	LCLAT1	253558
ENSG00000185670	ZBTB3	79842
ENSG00000135424	ITGA7	3679
ENSG00000137601	NEK1	4750
ENSG00000154096	THY1	7070
ENSG00000041357	PSMA4	5685
ENSG00000196591	HDAC2	3066
ENSG00000158526	TSR2	90121
ENSG00000105568	PPP2R1A	5518
ENSG00000148798	INA	9118
ENSG00000137413	TAF8	129685
ENSG00000005844	ITGAL	3683
ENSG00000161980	POLR3K	51728
ENSG00000113712	CSNK1A1	1452
ENSG00000127314	RAP1B	5908
ENSG00000170348	TMED10	10972
ENSG00000135631	RAB11FIP5	26056
ENSG00000124160	NCOA5	57727
ENSG00000073921	PICALM	8301
ENSG00000067606	PRKCZ	5590
ENSG00000162599	NFIA	4774
ENSG00000253313	C1orf210	149466
ENSG00000157978	LDLRAP1	26119
ENSG00000125741	OPA3	80207
ENSG00000243725	TTC4	7268
ENSG00000112305	SMAP1	60682
ENSG00000242612	DECR2	26063
ENSG00000276341	RDH13	112724
ENSG00000274194	MBOAT7	79143
ENSG00000128567	PODXL	5420
ENSG00000100811	YY1	7528
ENSG00000143653	SCCPDH	51097
ENSG00000072954	TMEM38A	79041
ENSG00000229074	HLA-DRB1	3123
ENSG00000229074	HLA-DRB1	105369230
ENSG00000174243	DDX23	9416
ENSG00000205356	TECPR1	25851
ENSG00000140299	BNIP2	663
ENSG00000170606	HSPA4	3308
ENSG00000204977	TRIM13	10206
ENSG00000136371	MTHFS	10588
ENSG00000140988	RPS2	6187
ENSG00000148834	GSTO1	9446
ENSG00000166557	TMED3	23423
ENSG00000106348	IMPDH1	3614
ENSG00000101158	NELFCD	51497
ENSG00000139410	SDSL	113675
ENSG00000165240	ATP7A	538
ENSG00000004864	SLC25A13	10165
ENSG00000116903	EXOC8	149371
ENSG00000228080	HLA-DRB1	3123
ENSG00000228080	HLA-DRB1	105369230
ENSG00000213066	FGFR1OP	11116
ENSG00000160741	CRTC2	200186
ENSG00000248098	BCKDHA	593
ENSG00000136098	NEK3	4752
ENSG00000075945	KIFAP3	22920
ENSG00000143624	INTS3	65123
ENSG00000137992	DBT	1629
ENSG00000167641	PPP1R14A	94274
ENSG00000112159	MDN1	23195
ENSG00000104442	ARMC1	55156
ENSG00000160678	S100A1	6271
ENSG00000115414	FN1	2335
ENSG00000177311	ZBTB38	253461
ENSG00000163743	RCHY1	25898
ENSG00000155827	RNF20	56254
ENSG00000140263	SORD	6652
ENSG00000234508	GPSM3	63940
ENSG00000137845	ADAM10	102
ENSG00000116138	DNAJC16	23341
ENSG00000087301	TXNDC16	57544
ENSG00000117713	ARID1A	8289
ENSG00000182511	FES	2242
ENSG00000162542	TMCO4	255104
ENSG00000115255	REEP6	92840
ENSG00000108298	RPL19	6143
ENSG00000143149	ALDH9A1	223
ENSG00000227642	AGPAT1	10554
ENSG00000185630	PBX1	5087
ENSG00000198836	OPA1	4976
ENSG00000023902	PLEKHO1	51177
ENSG00000132604	TERF2	7014
ENSG00000184047	DIABLO	56616
ENSG00000101347	SAMHD1	25939
ENSG00000198563	DDX39B	7919
ENSG00000198563	DDX39B	100532737
ENSG00000174437	ATP2A2	488
ENSG00000178104	PDE4DIP	9659
ENSG00000178104	PDE4DIP	653513
ENSG00000162482	AKR7A3	22977
ENSG00000234487	HLA-F	3134
ENSG00000153936	HS2ST1	9653
ENSG00000156510	HKDC1	80201
ENSG00000185787	MORF4L1	10933
ENSG00000122085	MTERF4	130916
ENSG00000235109	ZSCAN31	64288
ENSG00000182400	TRAPPC6B	122553
ENSG00000148843	PDCD11	22984
ENSG00000126088	UROD	7389
ENSG00000166165	CKB	1152
ENSG00000075188	NUP37	79023
ENSG00000150961	SEC24D	9871
ENSG00000159202	UBE2Z	65264
ENSG00000146247	PHIP	55023
ENSG00000141295	SCRN2	90507
ENSG00000145536	ADAMTS16	170690
ENSG00000136891	TEX10	54881
ENSG00000165929	TC2N	123036
ENSG00000165533	TTC8	123016
ENSG00000145388	METTL14	57721
ENSG00000205544	TMEM256	254863
ENSG00000103150	MLYCD	23417
ENSG00000115073	ACTR1B	10120
ENSG00000140740	UQCRC2	7385
ENSG00000119522	DENND1A	57706
ENSG00000169288	MRPL1	65008
ENSG00000103024	NME3	4832
ENSG00000128641	MYO1B	4430
ENSG00000172765	TMCC1	23023
ENSG00000187838	PLSCR3	57048
ENSG00000087086	FTL	2512
ENSG00000133703	KRAS	3845
ENSG00000007174	DNAH9	1770
ENSG00000101017	CD40	958
ENSG00000169180	XPO6	23214
ENSG00000137563	GGH	8836
ENSG00000002834	LASP1	3927
ENSG00000241644	INMT	11185
ENSG00000135316	SYNCRIP	10492
ENSG00000100796	PPP4R3A	55671
ENSG00000101191	DIDO1	11083
ENSG00000230989	HSBP1	3281
ENSG00000065518	NDUFB4	4710
ENSG00000004399	PLXND1	23129
ENSG00000075413	MARK3	4140
ENSG00000161542	PRPSAP1	5635
ENSG00000157827	FMNL2	114793
ENSG00000148730	EIF4EBP2	1979
ENSG00000196865	NHLRC2	374354
ENSG00000100284	TOM1	10043
ENSG00000142871	CYR61	3491
ENSG00000145494	NDUFS6	4726
ENSG00000102898	NUTF2	10204
ENSG00000091879	ANGPT2	285
ENSG00000154447	SH3RF1	57630
ENSG00000189143	CLDN4	1364
ENSG00000198814	GK	2710
ENSG00000153395	LPCAT1	79888
ENSG00000108641	B9D1	27077
ENSG00000172456	FGGY	55277
ENSG00000179021	C3orf38	285237
ENSG00000119801	YPEL5	51646
ENSG00000276293	PIP4K2B	8396
ENSG00000150540	HNMT	3176
ENSG00000163320	CGGBP1	8545
ENSG00000106588	PSMA2	5683
ENSG00000108639	SYNGR2	9144
ENSG00000185215	TNFAIP2	7127
ENSG00000173267	SNCG	6623
ENSG00000139132	FGD4	121512
ENSG00000106105	GARS	2617
ENSG00000163528	CHCHD4	131474
ENSG00000148671	ADIRF	10974
ENSG00000106591	MRPL32	64983
ENSG00000107669	ATE1	11101
ENSG00000173269	MMRN2	79812
ENSG00000136197	C7orf25	79020
ENSG00000060138	YBX3	8531
ENSG00000004534	RBM6	10180
ENSG00000006625	GGCT	79017
ENSG00000093167	LRRFIP2	9209
ENSG00000164347	GFM2	84340
ENSG00000142937	RPS8	6202
ENSG00000167397	VKORC1	79001
ENSG00000165806	CASP7	840
ENSG00000141424	SLC39A6	25800
ENSG00000104131	EIF3J	8669
ENSG00000119689	DLST	1743
ENSG00000161888	SPC24	147841
ENSG00000173272	MZT2A	653784
ENSG00000031081	ARHGAP31	57514
ENSG00000095321	CRAT	1384
ENSG00000104205	SGK3	23678
ENSG00000104205	SGK3	100533105
ENSG00000104522	TSTA3	7264
ENSG00000128731	HERC2	8924
ENSG00000113580	NR3C1	2908
ENSG00000179958	DCTPP1	79077
ENSG00000153956	CACNA2D1	781
ENSG00000164346	NSA2	10412
ENSG00000149089	APIP	51074
ENSG00000049860	HEXB	3074
ENSG00000118508	RAB32	10981
ENSG00000070269	TMEM260	54916
ENSG00000162642	C1orf52	148423
ENSG00000110435	PDHX	8050
ENSG00000144118	RALB	5899
ENSG00000241878	PISD	23761
ENSG00000092009	CMA1	1215
ENSG00000184083	FAM120C	54954
ENSG00000185104	FAF1	11124
ENSG00000226215	APOM	55937
ENSG00000165494	PCF11	51585
ENSG00000100448	CTSG	1511
ENSG00000122133	PAEP	5047
ENSG00000099994	SUSD2	56241
ENSG00000085382	HACE1	57531
ENSG00000180817	PPA1	5464
ENSG00000008394	MGST1	4257
ENSG00000198780	FAM169A	26049
ENSG00000165732	DDX21	9188
ENSG00000234651	BAG6	7917
ENSG00000148337	CIZ1	25792
ENSG00000108443	RPS6KB1	6198
ENSG00000105559	PLEKHA4	57664
ENSG00000115289	PCGF1	84759
ENSG00000185721	DRG1	4733
ENSG00000100664	EIF5	1983
ENSG00000206324	AGPAT1	10554
ENSG00000105223	PLD3	23646
ENSG00000110002	VWA5A	4013
ENSG00000134909	ARHGAP32	9743
ENSG00000110492	MDK	4192
ENSG00000010671	BTK	695
ENSG00000206560	ANKRD28	23243
ENSG00000198887	SMC5	23137
ENSG00000151348	EXT2	2132
ENSG00000168397	ATG4B	23192
ENSG00000173153	ESRRA	2101
ENSG00000100485	SOS2	6655
ENSG00000137500	CCDC90B	60492
ENSG00000187446	CHP1	11261
ENSG00000134709	HOOK1	51361
ENSG00000125744	RTN2	6253
ENSG00000105220	GPI	2821
ENSG00000196419	XRCC6	2547
ENSG00000173113	TRMT112	51504
ENSG00000122026	RPL21	6144
ENSG00000133731	IMPA1	3612
ENSG00000117335	CD46	4179
ENSG00000197114	ZGPAT	84619
ENSG00000167900	TK1	7083
ENSG00000230985	VARS2	57176
ENSG00000273559	CWC25	54883
ENSG00000168286	THAP11	57215
ENSG00000143870	PDIA6	10130
ENSG00000142867	BCL10	8915
ENSG00000092847	AGO1	26523
ENSG00000160392	C19orf47	126526
ENSG00000148690	FRA10AC1	118924
ENSG00000105677	TMEM147	10430
ENSG00000153904	DDAH1	23576
ENSG00000138356	AOX1	316
ENSG00000166825	ANPEP	290
ENSG00000132004	FBXW9	84261
ENSG00000145495	MARCH6	10299
ENSG00000115904	SOS1	6654
ENSG00000123080	CDKN2C	1031
ENSG00000226384	GTF2H4	2968
ENSG00000181163	NPM1	4869
ENSG00000097007	ABL1	25
ENSG00000005339	CREBBP	1387
ENSG00000137962	ARHGAP29	9411
ENSG00000276480	MYH11	4629
ENSG00000101391	CDK5RAP1	51654
ENSG00000266967	AARSD1	80755
ENSG00000188976	NOC2L	26155
ENSG00000107672	NSMCE4A	54780
ENSG00000148090	AUH	549
ENSG00000189369	GSPT2	23708
ENSG00000184708	EIF4ENIF1	56478
ENSG00000075336	TIMM21	29090
ENSG00000101246	ARFRP1	10139
ENSG00000170653	ATF7	11016
ENSG00000117528	ABCD3	5825
ENSG00000119718	EIF2B2	8892
ENSG00000176946	THAP4	51078
ENSG00000126249	PDCD2L	84306
ENSG00000184009	ACTG1	71
ENSG00000079557	AFM	173
ENSG00000197608	ZNF841	284371
ENSG00000179918	SEPHS2	22928
ENSG00000152795	HNRNPDL	9987
ENSG00000138767	CNOT6L	246175
ENSG00000223865	HLA-DPB1	3115
ENSG00000143811	PYCR2	29920
ENSG00000151135	TMEM263	90488
ENSG00000188042	ARL4C	10123
ENSG00000013583	HEBP1	50865
ENSG00000077312	SNRPA	6626
ENSG00000006118	TMEM132A	54972
ENSG00000110108	TMEM109	79073
ENSG00000128159	TUBGCP6	85378
ENSG00000196187	TMEM63A	9725
ENSG00000150337	FCGR1A	2209
ENSG00000172270	BSG	682
ENSG00000139116	KIF21A	55605
ENSG00000077549	CAPZB	832
ENSG00000198604	BAZ1A	11177
ENSG00000143742	SRP9	6726
ENSG00000204252	HLA-DOA	3111
ENSG00000090512	FETUB	26998
ENSG00000197157	SND1	27044
ENSG00000145685	LHFPL2	10184
ENSG00000145782	ATG12	9140
ENSG00000177879	AP3S1	1176
ENSG00000139644	TMBIM6	7009
ENSG00000274796	TSEN34	79042
ENSG00000281022	MED22	6837
ENSG00000273944	RDH13	112724
ENSG00000137960	GIPC2	54810
ENSG00000110931	CAMKK2	10645
ENSG00000024862	CCDC28A	25901
ENSG00000051620	HEBP2	23593
ENSG00000161217	PCYT1A	5130
ENSG00000157895	C12orf43	64897
ENSG00000175970	UNC119B	84747
ENSG00000081320	STK17B	9262
ENSG00000127511	SIN3B	23309
ENSG00000065054	SLC9A3R2	9351
ENSG00000173207	CKS1B	1163
ENSG00000177084	POLE	5426
ENSG00000126705	AHDC1	27245
ENSG00000142002	DPP9	91039
ENSG00000135828	RNASEL	6041
ENSG00000111725	PRKAB1	5564
ENSG00000135297	MTO1	25821
ENSG00000065970	FOXJ2	55810
ENSG00000179041	RRS1	23212
ENSG00000142733	MAP3K6	9064
ENSG00000116984	MTR	4548
ENSG00000182307	C8orf33	65265
ENSG00000066117	SMARCD1	6602
ENSG00000076067	RBMS2	5939
ENSG00000132485	ZRANB2	9406
ENSG00000129354	AP1M2	10053
ENSG00000197150	ABCB8	11194
ENSG00000119878	CRIPT	9419
ENSG00000156983	BRPF1	7862
ENSG00000206308	HLA-DRA	3122
ENSG00000237052	GPSM3	63940
ENSG00000112531	QKI	9444
ENSG00000071894	CPSF1	29894
ENSG00000139726	DENR	8562
ENSG00000236063	ABHD16A	7920
ENSG00000155158	TTC39B	158219
ENSG00000075856	SART3	9733
ENSG00000159399	HK2	3099
ENSG00000198929	NOS1AP	9722
ENSG00000167378	IRGQ	126298
ENSG00000105755	ETHE1	23474
ENSG00000255112	CHMP1B	57132
ENSG00000143367	TUFT1	7286
ENSG00000083123	BCKDHB	594
ENSG00000203747	FCGR3A	2214
ENSG00000231389	HLA-DPA1	3113
ENSG00000072210	ALDH3A2	224
ENSG00000203852	HIST2H3A	333932
ENSG00000176783	RUFY1	80230
ENSG00000110237	ARHGEF17	9828
ENSG00000108439	PNPO	55163
ENSG00000134690	CDCA8	55143
ENSG00000138756	BMP2K	55589
ENSG00000115268	RPS15	6209
ENSG00000175634	RPS6KB2	6199
ENSG00000156273	BACH1	571
ENSG00000156273	BACH1	100379661
ENSG00000136811	ODF2	4957
ENSG00000087303	NID2	22795
ENSG00000211456	SACM1L	22908
ENSG00000171223	JUNB	3726
ENSG00000186298	PPP1CC	5501
ENSG00000129347	KRI1	65095
ENSG00000173145	NOC3L	64318
ENSG00000165410	CFL2	1073
ENSG00000230034	PSMB8	5696
ENSG00000033030	ZCCHC8	55596
ENSG00000159377	PSMB4	5692
ENSG00000224212	TAP1	6890
ENSG00000226111	MRPS18B	28973
ENSG00000176018	LYSMD3	116068
ENSG00000005421	PON1	5444
ENSG00000165861	ZFYVE1	53349
ENSG00000147065	MSN	4478
ENSG00000178307	TMEM11	8834
ENSG00000065613	SLK	9748
ENSG00000084070	SMAP2	64744
ENSG00000213782	DDX47	51202
ENSG00000085511	MAP3K4	4216
ENSG00000143416	SELENBP1	8991
ENSG00000111276	CDKN1B	1027
ENSG00000143753	DEGS1	8560
ENSG00000176994	SMCR8	140775
ENSG00000122779	TRIM24	8805
ENSG00000136044	APPL2	55198
ENSG00000108256	NUFIP2	57532
ENSG00000144824	PHLDB2	90102
ENSG00000066933	MYO9A	4649
ENSG00000185803	SLC52A2	79581
ENSG00000079337	RAPGEF3	10411
ENSG00000130779	CLIP1	6249
ENSG00000186081	KRT5	3852
ENSG00000162927	PUS10	150962
ENSG00000158874	APOA2	336
ENSG00000196616	ADH1B	125
ENSG00000113966	ARL6	84100
ENSG00000158869	FCER1G	2207
ENSG00000248144	ADH1C	126
ENSG00000165102	HGSNAT	138050
ENSG00000143514	TP53BP2	7159
ENSG00000262814	MRPL12	6182
ENSG00000206315	PBX2	5089
ENSG00000158528	PPP1R9A	55607
ENSG00000243244	STON1	11037
ENSG00000076043	REXO2	25996
ENSG00000070182	SPTB	6710
ENSG00000139117	CPNE8	144402
ENSG00000007237	GAS7	8522
ENSG00000113522	RAD50	10111
ENSG00000164600	NEUROD6	63974
ENSG00000099769	IGFALS	3483
ENSG00000126804	ZBTB1	22890
ENSG00000243414	TICAM2	353376
ENSG00000277086	MTMR10	54893
ENSG00000089053	ANAPC5	51433
ENSG00000073614	KDM5A	5927
ENSG00000166881	NEMP1	23306
ENSG00000010244	ZNF207	7756
ENSG00000047410	TPR	7175
ENSG00000226260	HLA-DRA	3122
ENSG00000141002	TCF25	22980
ENSG00000177034	MTX3	345778
ENSG00000116698	SMG7	9887
ENSG00000075790	BCAP29	55973
ENSG00000155324	GRAMD2B	65983
ENSG00000141562	NARF	26502
ENSG00000196950	SLC39A10	57181
ENSG00000100241	SBF1	6305
ENSG00000160087	UBE2J2	118424
ENSG00000131171	SH3BGRL	6451
ENSG00000140950	TLDC1	57707
ENSG00000142748	FCN3	8547
ENSG00000105176	URI1	8725
ENSG00000135823	STX6	10228
ENSG00000116977	LGALS8	3964
ENSG00000057252	SOAT1	6646
ENSG00000183751	TBL3	10607
ENSG00000135596	MICAL1	64780
ENSG00000100749	VRK1	7443
ENSG00000188739	RBM34	23029
ENSG00000107438	PDLIM1	9124
ENSG00000104946	TBC1D17	79735
ENSG00000275342	PRAG1	157285
ENSG00000183386	FHL3	2275
ENSG00000179195	ZNF664	144348
ENSG00000158825	CDA	978
ENSG00000090432	MUL1	79594
ENSG00000104267	CA2	760
ENSG00000125633	CCDC93	54520
ENSG00000164879	CA3	761
ENSG00000143294	PRCC	5546
ENSG00000148158	SNX30	401548
ENSG00000143164	DCAF6	55827
ENSG00000089009	RPL6	6128
ENSG00000197965	MPZL1	9019
ENSG00000198771	RCSD1	92241
ENSG00000188554	NBR1	4077
ENSG00000180011	ZADH2	284273
ENSG00000135093	USP30	84749
ENSG00000106565	TMEM176B	28959
ENSG00000143190	POU2F1	5451
ENSG00000197747	S100A10	6281
ENSG00000177575	CD163	9332
ENSG00000230463	HLA-DRB3	3125
ENSG00000129472	RAB2B	84932
ENSG00000196101	HLA-DRB3	3125
ENSG00000164877	MICALL2	79778
ENSG00000143740	SNAP47	116841
ENSG00000160439	RDH13	112724
ENSG00000281887	GIMAP1-GIMAP5	100527949
ENSG00000213203	GIMAP1	170575
ENSG00000164104	HMGB2	3148
ENSG00000103811	CTSH	1512
ENSG00000163468	CCT3	7203
ENSG00000197714	ZNF460	10794
ENSG00000084112	SSH1	54434
ENSG00000105767	CADM4	199731
ENSG00000177000	MTHFR	4524
ENSG00000143157	POGK	57645
ENSG00000143761	ARF1	375
ENSG00000276082	CNOT3	4849
ENSG00000274941	CNOT3	4849
ENSG00000128694	OSGEPL1	64172
ENSG00000116106	EPHA4	2043
ENSG00000163002	NUP35	129401
ENSG00000198171	DDRGK1	65992
ENSG00000137942	FNBP1L	54874
ENSG00000205076	LGALS7	3963
ENSG00000205076	LGALS7	653499
ENSG00000198001	IRAK4	51135
ENSG00000165072	MAMDC2	256691
ENSG00000257103	LSM14A	26065
ENSG00000112249	ASCC3	10973
ENSG00000078140	UBE2K	3093
